# BJD-2454833, Flux, Error
2.574617345132654009e+03 9.988610428783523121e-01 1.003514998511482266e-04
2.574637777137177181e+03 9.991995577821097818e-01 1.003514998511482266e-04
2.574658208940774784e+03 9.997886871019130428e-01 1.003514998511482266e-04
2.574678640844373149e+03 9.996322885329899099e-01 1.003514998511482266e-04
2.574739936552366999e+03 9.990376473397122314e-01 1.003514998511482266e-04
2.574760368554096203e+03 9.995536318930492437e-01 1.003514998511482266e-04
2.574780800355831161e+03 9.994416448185727830e-01 1.003514998511482266e-04
2.574801232256635558e+03 9.995224787692983393e-01 1.003514998511482266e-04
2.574821664256967779e+03 9.991727897598035035e-01 1.003514998511482266e-04
2.574842096057305753e+03 9.985485640437850030e-01 1.003514998511482266e-04
2.574862527956713166e+03 9.980344709690082139e-01 1.003514998511482266e-04
2.574882959956114064e+03 9.984074294308188380e-01 1.003514998511482266e-04
2.574903391854590154e+03 9.989104727670540251e-01 1.003514998511482266e-04
2.574923823653065483e+03 9.990020635331068322e-01 1.003514998511482266e-04
2.574944255651069398e+03 9.993335439904386108e-01 1.003514998511482266e-04
2.574964687548614165e+03 9.983918694969619034e-01 1.003514998511482266e-04
2.574985119345692510e+03 9.987365031979374974e-01 1.003514998511482266e-04
2.575005551342299441e+03 9.995741174592578382e-01 1.003514998511482266e-04
2.575025983138446463e+03 9.994070316022054534e-01 1.003514998511482266e-04
2.575046415034128586e+03 9.987747803360605969e-01 1.003514998511482266e-04
2.575066847029338533e+03 9.991848083043674000e-01 1.003514998511482266e-04
2.575107710718839371e+03 1.000249952813818455e+00 1.003514998511482266e-04
2.575128142713117995e+03 9.987038375791784661e-01 1.003514998511482266e-04
2.575148574506471050e+03 9.996528332998586563e-01 1.003514998511482266e-04
2.575169006399824866e+03 9.993909585256184336e-01 1.003514998511482266e-04
2.575209870184662577e+03 9.994390235358894259e-01 1.003514998511482266e-04
2.575230302076619409e+03 9.992767892871152746e-01 1.003514998511482266e-04
2.575250734068104066e+03 9.993564920285111786e-01 1.003514998511482266e-04
2.575271165959129576e+03 9.984228382709021687e-01 1.003514998511482266e-04
2.575291597850155085e+03 9.992779068010846366e-01 1.003514998511482266e-04
2.575312029740241996e+03 9.990125004479939452e-01 1.003514998511482266e-04
2.575332461629870522e+03 9.989848304446150573e-01 1.003514998511482266e-04
2.575352893519499048e+03 9.986919397771575335e-01 1.003514998511482266e-04
2.575373325408188975e+03 9.995814237651746703e-01 1.003514998511482266e-04
2.575393757296886179e+03 9.991375230532297813e-01 1.003514998511482266e-04
2.575414189284652821e+03 9.994864954443019034e-01 1.003514998511482266e-04
2.575516348618810298e+03 9.992920968074648913e-01 1.003514998511482266e-04
2.575557212389678170e+03 9.994069113845811536e-01 1.003514998511482266e-04
2.575577644274184422e+03 9.986845508640779245e-01 1.003514998511482266e-04
2.576333623812577571e+03 1.000302478729610645e+00 1.003514998511482266e-04
2.576354055681251339e+03 1.000664127949173920e+00 1.003514998511482266e-04
2.576374487649925868e+03 1.000529142611633393e+00 1.003514998511482266e-04
2.576394919417667552e+03 9.992691564314161168e-01 1.003514998511482266e-04
2.576497078751242952e+03 1.000303679268252477e+00 1.003514998511482266e-04
2.576517510616649815e+03 9.992938641731505811e-01 1.003514998511482266e-04
2.576537942482063954e+03 1.000630881175437414e+00 1.003514998511482266e-04
2.576558374346546771e+03 1.000413071965871703e+00 1.003514998511482266e-04
2.576578806210556650e+03 1.000689419483965281e+00 1.003514998511482266e-04
2.576599238074573805e+03 1.000385689208488138e+00 1.003514998511482266e-04
2.576619670038126060e+03 9.998441784323824910e-01 1.003514998511482266e-04
2.576640101800738194e+03 1.001127670222017763e+00 1.003514998511482266e-04
2.576701397387660109e+03 1.000498876528147285e+00 1.003514998511482266e-04
2.576721829248883296e+03 1.001464743028148696e+00 1.003514998511482266e-04
2.576742261209641583e+03 1.000733171774861985e+00 1.003514998511482266e-04
2.576762692970391072e+03 1.000252808987171838e+00 1.003514998511482266e-04
2.576783124830682937e+03 1.000518001414236968e+00 1.003514998511482266e-04
2.576803556790044240e+03 9.999050926827394159e-01 1.003514998511482266e-04
2.576823988549396745e+03 1.000502110008860690e+00 1.003514998511482266e-04
2.576844420408291626e+03 1.001101709205288515e+00 1.003514998511482266e-04
2.576864852366954437e+03 9.996420496781279752e-01 1.003514998511482266e-04
2.576885284124909958e+03 1.000409183698239390e+00 1.003514998511482266e-04
2.576905715982640686e+03 1.000426810129184441e+00 1.003514998511482266e-04
2.576926147939906514e+03 1.000890481827816592e+00 1.003514998511482266e-04
2.576946579796698643e+03 1.000895047379962932e+00 1.003514998511482266e-04
2.576967011653265217e+03 9.998897932567191171e-01 1.003514998511482266e-04
2.576987443509366130e+03 9.997850088340487495e-01 1.003514998511482266e-04
2.577007875364994106e+03 1.000445527896759890e+00 1.003514998511482266e-04
2.577028307220163697e+03 9.995042146966849339e-01 1.003514998511482266e-04
2.577048739074867626e+03 1.000448067590518963e+00 1.003514998511482266e-04
2.577069170929331449e+03 9.999874553960477197e-01 1.003514998511482266e-04
2.577089602883337648e+03 1.000804952527849734e+00 1.003514998511482266e-04
2.577130466490176332e+03 1.002132917418091962e+00 1.003514998511482266e-04
2.577150898443018377e+03 1.000139137868230055e+00 1.003514998511482266e-04
2.577171330195393239e+03 1.000290486755064823e+00 1.003514998511482266e-04
2.577191762047295924e+03 1.000162953938687149e+00 1.003514998511482266e-04
2.577212193998740986e+03 1.000066922477253595e+00 1.003514998511482266e-04
2.577232625749951694e+03 1.000104634371107748e+00 1.003514998511482266e-04
2.577253057600690227e+03 1.000539634682449552e+00 1.003514998511482266e-04
2.577273489451203204e+03 9.985152672045646272e-01 1.003514998511482266e-04
2.577293921301017690e+03 9.993719483410944404e-01 1.003514998511482266e-04
2.577314353150592069e+03 1.000413061231114620e+00 1.003514998511482266e-04
2.577334784999708063e+03 9.998239120567932181e-01 1.003514998511482266e-04
2.577355216848591226e+03 9.995781989798183664e-01 1.003514998511482266e-04
2.577375648696768621e+03 1.000386305716443269e+00 1.003514998511482266e-04
2.577416512392439472e+03 9.993385222893140796e-01 1.003514998511482266e-04
2.577436944239452714e+03 9.998714097138837742e-01 1.003514998511482266e-04
2.577457376186241163e+03 1.000116774243953177e+00 1.003514998511482266e-04
2.577477807932562428e+03 9.993161826564238570e-01 1.003514998511482266e-04
2.577498239778411516e+03 9.990016489263708888e-01 1.003514998511482266e-04
2.577518671724035812e+03 9.996173916902844070e-01 1.003514998511482266e-04
2.577539103469192924e+03 9.999510366946277040e-01 1.003514998511482266e-04
2.577559535313877859e+03 9.995764632628233448e-01 1.003514998511482266e-04
2.577579967258105171e+03 9.993073146334222612e-01 1.003514998511482266e-04
2.577600399002098129e+03 9.992819406452891906e-01 1.003514998511482266e-04
2.577620830845618912e+03 9.990373253090432115e-01 1.003514998511482266e-04
2.577641262788682070e+03 9.992205873203305888e-01 1.003514998511482266e-04
2.577661694531278044e+03 9.985974748240017407e-01 1.003514998511482266e-04
2.577682126373634674e+03 9.989385444395216807e-01 1.003514998511482266e-04
2.577702558315533679e+03 9.993149699096138816e-01 1.003514998511482266e-04
2.577722990057198331e+03 9.990018101557447405e-01 1.003514998511482266e-04
2.577743421898157976e+03 9.998548996225531393e-01 1.003514998511482266e-04
2.577763853838892828e+03 9.996938863311314316e-01 1.003514998511482266e-04
2.577784285679153982e+03 1.000274702142164074e+00 1.003514998511482266e-04
2.577804717519189580e+03 9.996310789092582860e-01 1.003514998511482266e-04
2.577845581197863794e+03 9.995599530118171039e-01 1.003514998511482266e-04
2.577866013036495133e+03 9.991118321302548955e-01 1.003514998511482266e-04
2.577886444874900917e+03 9.994889794649535197e-01 1.003514998511482266e-04
2.577906876712833764e+03 9.984571512960567219e-01 1.003514998511482266e-04
2.577927308650308987e+03 1.000200022130823818e+00 1.003514998511482266e-04
2.577947740387549857e+03 9.992383896252240438e-01 1.003514998511482266e-04
2.577968172224325826e+03 9.994517989820210779e-01 1.003514998511482266e-04
2.577988604060628859e+03 9.995114455064066927e-01 1.003514998511482266e-04
2.578009035896473506e+03 9.994089503229539595e-01 1.003514998511482266e-04
2.578029467732078047e+03 9.991333792968535299e-01 1.003514998511482266e-04
2.578049899567224202e+03 1.000169165476619160e+00 1.003514998511482266e-04
2.578070331401904696e+03 9.994379265234778487e-01 1.003514998511482266e-04
2.578090763136351597e+03 9.998876737493528344e-01 1.003514998511482266e-04
2.578111195070327085e+03 9.998021676250417045e-01 1.003514998511482266e-04
2.578152058737119660e+03 1.001354529915152725e+00 1.003514998511482266e-04
2.578172490569937509e+03 9.995724995192116769e-01 1.003514998511482266e-04
2.578192922402289696e+03 1.000468486802414070e+00 1.003514998511482266e-04
2.578213354234176222e+03 1.000006560066823091e+00 1.003514998511482266e-04
2.578233786065822642e+03 9.993719491820828305e-01 1.003514998511482266e-04
2.578254217897010676e+03 9.997371361752518393e-01 1.003514998511482266e-04
2.578274649727958604e+03 1.000872774629880446e+00 1.003514998511482266e-04
2.578295081658216077e+03 1.000723024196009892e+00 1.003514998511482266e-04
2.578315513388239197e+03 9.998448333104499319e-01 1.003514998511482266e-04
2.578335945218030247e+03 1.000202740969281301e+00 1.003514998511482266e-04
2.578356377147116291e+03 1.000578923542393639e+00 1.003514998511482266e-04
2.578376808875975257e+03 1.000399534571970950e+00 1.003514998511482266e-04
2.578397240704594878e+03 9.998503241633061034e-01 1.003514998511482266e-04
2.578417672632524045e+03 1.000369679842478154e+00 1.003514998511482266e-04
2.578438104360218858e+03 1.000303142454599836e+00 1.003514998511482266e-04
2.578478968114439340e+03 1.000974550639531779e+00 1.003514998511482266e-04
2.578499399840970000e+03 1.001138915228717119e+00 1.003514998511482266e-04
2.578519831667028484e+03 1.001045118470863526e+00 1.003514998511482266e-04
2.578540263592862175e+03 9.998932521430108356e-01 1.003514998511482266e-04
2.578560695318228682e+03 1.000102810557414568e+00 1.003514998511482266e-04
2.578581127243123774e+03 1.000524336013445703e+00 1.003514998511482266e-04
2.578601559067559720e+03 1.000187345013299867e+00 1.003514998511482266e-04
2.578642422715493012e+03 1.001214628262808493e+00 1.003514998511482266e-04
2.578662854538997635e+03 1.000550393658206749e+00 1.003514998511482266e-04
2.578683286362036597e+03 1.000935655073471375e+00 1.003514998511482266e-04
2.578703718184602621e+03 1.001508406707765975e+00 1.003514998511482266e-04
2.578724150006710261e+03 1.001258635149707255e+00 1.003514998511482266e-04
2.578744581828585069e+03 1.000922212613610585e+00 1.003514998511482266e-04
2.578765013749987702e+03 1.001244708275321971e+00 1.003514998511482266e-04
2.578785445471163257e+03 1.001928924702766066e+00 1.003514998511482266e-04
2.578805877291873912e+03 1.000567213845017900e+00 1.003514998511482266e-04
2.578826309112111630e+03 1.000256782936493005e+00 1.003514998511482266e-04
2.578846740932123794e+03 1.000634639292657280e+00 1.003514998511482266e-04
2.578867172651669534e+03 1.000607061526564534e+00 1.003514998511482266e-04
2.578887604570743861e+03 1.000379144664406805e+00 1.003514998511482266e-04
2.578908036389359040e+03 9.991739586397132555e-01 1.003514998511482266e-04
2.578928468107740628e+03 9.993228983186315251e-01 1.003514998511482266e-04
2.578948900025650801e+03 9.983521745375439904e-01 1.003514998511482266e-04
2.578969331843334658e+03 9.999346167280652731e-01 1.003514998511482266e-04
2.578989763660552853e+03 9.988439044598619310e-01 1.003514998511482266e-04
2.579010195477298112e+03 9.982819724480724854e-01 1.003514998511482266e-04
2.579030627293817815e+03 9.984047421966577573e-01 1.003514998511482266e-04
2.579051059109871858e+03 9.975687300749904729e-01 1.003514998511482266e-04
2.579071490925452963e+03 9.982093616658499480e-01 1.003514998511482266e-04
2.579091922740808513e+03 9.986411106032424545e-01 1.003514998511482266e-04
2.579112354555698403e+03 9.977023863958556227e-01 1.003514998511482266e-04
2.579132786470116116e+03 9.968287364437993237e-01 1.003514998511482266e-04
2.579153218184306752e+03 9.970259968257757510e-01 1.003514998511482266e-04
2.579173649998032488e+03 9.967339092320792737e-01 1.003514998511482266e-04
2.579194081911286048e+03 9.980610336845021635e-01 1.003514998511482266e-04
2.579214513624312531e+03 9.971682393394268873e-01 1.003514998511482266e-04
2.579234945436874114e+03 9.972093594244594295e-01 1.003514998511482266e-04
2.579255377349196351e+03 9.975710279111743572e-01 1.003514998511482266e-04
2.579275809061058681e+03 9.981989741276222627e-01 1.003514998511482266e-04
2.579296240872456110e+03 9.970098925991373040e-01 1.003514998511482266e-04
2.579316672783381364e+03 9.970570258979652989e-01 1.003514998511482266e-04
2.579337104494079540e+03 9.965521579156902954e-01 1.003514998511482266e-04
2.579377968214306748e+03 9.967091002139698563e-01 1.003514998511482266e-04
2.579398399923840770e+03 9.965332047067765320e-01 1.003514998511482266e-04
2.579418831833143486e+03 9.973470369878628672e-01 1.003514998511482266e-04
2.579439263641972502e+03 9.971958803946335825e-01 1.003514998511482266e-04
2.579459695450343133e+03 9.968795327386910099e-01 1.003514998511482266e-04
2.579480127258240827e+03 9.969202616994031763e-01 1.003514998511482266e-04
2.579500559065912967e+03 9.973896470662755309e-01 1.003514998511482266e-04
2.579520990873119445e+03 9.972073882337221251e-01 1.003514998511482266e-04
2.579561854486593802e+03 9.978610980549186271e-01 1.003514998511482266e-04
2.579582286192868196e+03 9.975434862452579043e-01 1.003514998511482266e-04
2.579602718098438345e+03 9.979430070417291132e-01 1.003514998511482266e-04
2.579623149903782178e+03 9.982086878372357086e-01 1.003514998511482266e-04
2.579643581608892418e+03 9.970538237838365569e-01 1.003514998511482266e-04
2.579664013513538521e+03 9.979323261923742638e-01 1.003514998511482266e-04
2.579684445317710924e+03 9.979264461204250258e-01 1.003514998511482266e-04
2.579704877021657012e+03 9.975492601843795049e-01 1.003514998511482266e-04
2.579725308925131685e+03 9.982753211829736850e-01 1.003514998511482266e-04
2.579745740728147211e+03 9.975803476138975778e-01 1.003514998511482266e-04
2.579766172430929146e+03 9.978114265295902063e-01 1.003514998511482266e-04
2.579786604333246942e+03 9.986088128868753078e-01 1.003514998511482266e-04
2.579807036135323870e+03 9.980253652587200985e-01 1.003514998511482266e-04
2.579868331539008068e+03 9.987935855420340125e-01 1.003514998511482266e-04
2.579888763339462457e+03 9.988656495163541482e-01 1.003514998511482266e-04
2.579909195139451185e+03 9.981417428273764436e-01 1.003514998511482266e-04
2.579929626939199807e+03 9.985213910684060945e-01 1.003514998511482266e-04
2.579950058738722873e+03 9.982446803182574158e-01 1.003514998511482266e-04
2.579970490637540934e+03 9.993585473408659325e-01 1.003514998511482266e-04
2.579990922336131916e+03 9.988141961801844104e-01 1.003514998511482266e-04
2.580011354234491591e+03 9.986746468228510087e-01 1.003514998511482266e-04
2.580031786032377568e+03 9.986292281309515628e-01 1.003514998511482266e-04
2.580052217729804397e+03 9.984559469046501157e-01 1.003514998511482266e-04
2.580072649626999919e+03 9.991309610702669985e-01 1.003514998511482266e-04
2.580093081423721742e+03 9.990045162658909295e-01 1.003514998511482266e-04
2.580113513119984418e+03 9.992315283326511643e-01 1.003514998511482266e-04
2.580133945016015787e+03 9.987588075144369082e-01 1.003514998511482266e-04
2.580154376811806287e+03 9.985376521632439717e-01 1.003514998511482266e-04
2.580174808506904810e+03 9.994363376696434598e-01 1.003514998511482266e-04
2.580195240401772026e+03 9.988972037880810007e-01 1.003514998511482266e-04
2.580215672196398373e+03 9.996663073698137669e-01 1.003514998511482266e-04
2.580236103890565573e+03 9.994468355213035338e-01 1.003514998511482266e-04
2.580256535784268635e+03 9.991861666618387927e-01 1.003514998511482266e-04
2.580276967577730829e+03 9.987348802711885076e-01 1.003514998511482266e-04
2.580297399370734638e+03 9.997436706204747559e-01 1.003514998511482266e-04
2.580317831163272785e+03 9.990377123952748351e-01 1.003514998511482266e-04
2.580358694647642551e+03 9.998128399475546546e-01 1.003514998511482266e-04
2.580379126539250137e+03 9.994278672294910626e-01 1.003514998511482266e-04
2.580399558330384025e+03 9.986704468166641702e-01 1.003514998511482266e-04
2.580419990021058766e+03 9.987532569339157007e-01 1.003514998511482266e-04
2.580440421911502199e+03 9.990826097397254024e-01 1.003514998511482266e-04
2.580460853701704764e+03 9.989072694048598544e-01 1.003514998511482266e-04
2.580481285391448182e+03 9.984665391866356376e-01 1.003514998511482266e-04
2.580501717280727462e+03 9.998296108670626792e-01 1.003514998511482266e-04
2.580522149069765874e+03 9.985862287834642581e-01 1.003514998511482266e-04
2.580542580758345139e+03 9.981152801191393031e-01 1.003514998511482266e-04
2.580563012646460265e+03 9.991763030997141692e-01 1.003514998511482266e-04
2.580603876121982466e+03 9.989276400753864804e-01 1.003514998511482266e-04
2.580624308009166270e+03 9.987443341546835551e-01 1.003514998511482266e-04
2.580665171582360927e+03 9.993781434645835349e-01 1.003514998511482266e-04
2.580685603368379816e+03 9.989764121393001073e-01 1.003514998511482266e-04
2.580706035153925768e+03 9.978418712293098958e-01 1.003514998511482266e-04
2.580726467039246927e+03 9.990414658833468575e-01 1.003514998511482266e-04
2.580746898724333732e+03 9.986287584604415235e-01 1.003514998511482266e-04
2.580767330508948362e+03 9.985802571880059153e-01 1.003514998511482266e-04
2.580787762393105368e+03 9.998101126231274671e-01 1.003514998511482266e-04
2.580808194177028781e+03 9.987906870208174137e-01 1.003514998511482266e-04
2.580828625860478496e+03 9.988200639925912672e-01 1.003514998511482266e-04
2.580849057743471349e+03 9.990110906250163625e-01 1.003514998511482266e-04
2.580869489526230609e+03 1.001347641753580930e+00 1.003514998511482266e-04
2.580889921208749001e+03 9.991704100964919899e-01 1.003514998511482266e-04
2.580910353090810531e+03 9.996362073886192467e-01 1.003514998511482266e-04
2.580930784872398362e+03 9.999365291454418436e-01 1.003514998511482266e-04
2.580951216553759878e+03 9.988695506933699120e-01 1.003514998511482266e-04
2.580971648434657254e+03 1.000247203594590184e+00 1.003514998511482266e-04
2.580992080215321039e+03 9.997795489402740987e-01 1.003514998511482266e-04
2.581032943775244348e+03 9.993306910354146089e-01 1.003514998511482266e-04
2.581053375554969534e+03 9.995692045971605877e-01 1.003514998511482266e-04
2.581094239112804644e+03 9.999135737395217216e-01 1.003514998511482266e-04
2.581135102669235494e+03 9.994772868024057733e-01 1.003514998511482266e-04
2.581155534446872480e+03 9.997370140381990344e-01 1.003514998511482266e-04
2.581175966224269359e+03 1.000356313338213621e+00 1.003514998511482266e-04
2.581196397901207092e+03 1.000112011358470943e+00 1.003514998511482266e-04
2.581237261554153520e+03 9.994976582126960940e-01 1.003514998511482266e-04
2.581257693230152654e+03 9.995938074860987177e-01 1.003514998511482266e-04
2.581278125105694926e+03 9.995936229496809045e-01 1.003514998511482266e-04
2.581298556880763499e+03 1.000555113694414855e+00 1.003514998511482266e-04
2.581318988555605756e+03 9.998649156505207136e-01 1.003514998511482266e-04
2.581339420430216705e+03 1.000632300859448653e+00 1.003514998511482266e-04
2.581359852204128401e+03 1.000011998667224011e+00 1.003514998511482266e-04
2.581380284078033583e+03 9.999627239205847173e-01 1.003514998511482266e-04
2.581400715751478856e+03 1.000298544206003948e+00 1.003514998511482266e-04
2.581441579397200258e+03 1.000003447748682994e+00 1.003514998511482266e-04
2.581462011069481377e+03 9.995817044149327701e-01 1.003514998511482266e-04
2.581482442841297598e+03 9.999993038469442430e-01 1.003514998511482266e-04
2.581502874713107303e+03 9.993583672926295014e-01 1.003514998511482266e-04
2.581523306384224270e+03 9.998767722728562068e-01 1.003514998511482266e-04
2.581543738155101892e+03 9.993130599654607149e-01 1.003514998511482266e-04
2.581605033465661108e+03 9.999163049083674704e-01 1.003514998511482266e-04
2.581625465335142508e+03 9.993108182057433009e-01 1.003514998511482266e-04
2.581645897104397591e+03 9.997146537321507376e-01 1.003514998511482266e-04
2.581666328773178975e+03 9.999008315368022037e-01 1.003514998511482266e-04
2.581686760641503497e+03 9.988170019486054541e-01 1.003514998511482266e-04
2.581707192409594427e+03 1.000031980328188741e+00 1.003514998511482266e-04
2.581727624077218934e+03 9.989784902934072397e-01 1.003514998511482266e-04
2.581748055944604857e+03 9.999942692712517900e-01 1.003514998511482266e-04
2.581768487711764465e+03 1.000109608933590133e+00 1.003514998511482266e-04
2.581788919378217543e+03 1.001407233361843119e+00 1.003514998511482266e-04
2.581809351244679419e+03 9.995158311182423816e-01 1.003514998511482266e-04
2.581829782910674112e+03 9.986377283135638994e-01 1.003514998511482266e-04
2.581850214676203905e+03 9.991825109026997165e-01 1.003514998511482266e-04
2.581870646541494352e+03 9.996293996916402191e-01 1.003514998511482266e-04
2.581891078306325653e+03 1.000361011166174263e+00 1.003514998511482266e-04
2.581911509970916086e+03 9.994630353932425493e-01 1.003514998511482266e-04
2.581931941835049656e+03 9.993699944996703444e-01 1.003514998511482266e-04
2.581952373498948873e+03 9.986700091958331527e-01 1.003514998511482266e-04
2.581972805362376675e+03 9.991859574155234069e-01 1.003514998511482266e-04
2.581993237125578162e+03 9.988985623643787948e-01 1.003514998511482266e-04
2.582013668888313987e+03 9.994135587138359700e-01 1.003514998511482266e-04
2.582074964174651541e+03 9.998296955383001450e-01 1.003514998511482266e-04
2.582095395935983106e+03 9.991761438155026820e-01 1.003514998511482266e-04
2.582115827697089117e+03 9.980806264961457064e-01 1.003514998511482266e-04
2.582136259457729466e+03 9.989968597533347427e-01 1.003514998511482266e-04
2.582156691217896878e+03 9.989209958083647978e-01 1.003514998511482266e-04
2.582177122978071566e+03 9.993783187388742828e-01 1.003514998511482266e-04
2.582197554737780592e+03 9.987457048857861786e-01 1.003514998511482266e-04
2.582217986597017443e+03 9.979493650149937611e-01 1.003514998511482266e-04
2.582238418255794386e+03 9.977041744755675845e-01 1.003514998511482266e-04
2.582258850014572090e+03 9.991333176764902735e-01 1.003514998511482266e-04
2.582279281872877618e+03 9.992808567780634421e-01 1.003514998511482266e-04
2.582320145288336789e+03 9.990633366748354893e-01 1.003514998511482266e-04
2.582340577145478164e+03 9.993341214014163087e-01 1.003514998511482266e-04
2.582361008802392462e+03 9.988462626675527201e-01 1.003514998511482266e-04
2.582381440558841859e+03 1.000355163674427450e+00 1.003514998511482266e-04
2.582401872415051912e+03 9.991970614115773808e-01 1.003514998511482266e-04
2.582422304070802056e+03 9.993979308502543013e-01 1.003514998511482266e-04
2.582442735826320131e+03 1.000449802915427622e+00 1.003514998511482266e-04
2.582463167681598861e+03 9.987337698708621536e-01 1.003514998511482266e-04
2.582483599436418444e+03 9.992233298585244672e-01 1.003514998511482266e-04
2.582504031090771605e+03 9.992243161192198020e-01 1.003514998511482266e-04
2.582524462944886182e+03 9.987551047055860387e-01 1.003514998511482266e-04
2.582565326452197041e+03 9.983145093041048135e-01 1.003514998511482266e-04
2.582585758205146703e+03 9.995325428744354923e-01 1.003514998511482266e-04
2.582606189957870811e+03 9.988464581513060159e-01 1.003514998511482266e-04
2.582626621710362087e+03 9.995273397295030282e-01 1.003514998511482266e-04
2.582667485114172450e+03 9.987035747264607632e-01 1.003514998511482266e-04
2.582687916965500335e+03 9.990209982332988181e-01 1.003514998511482266e-04
2.582708348716354521e+03 9.985606771617377975e-01 1.003514998511482266e-04
2.582728780367215222e+03 9.981760711091028915e-01 1.003514998511482266e-04
2.582749212217611785e+03 9.981596038991837894e-01 1.003514998511482266e-04
2.582769643967534648e+03 9.984024032031018070e-01 1.003514998511482266e-04
2.582810507466463605e+03 9.991540508127280118e-01 1.003514998511482266e-04
2.582830939215455146e+03 9.985244374230982656e-01 1.003514998511482266e-04
2.582851370963988302e+03 9.987330877633809889e-01 1.003514998511482266e-04
2.582871802712521458e+03 9.985261714740054639e-01 1.003514998511482266e-04
2.582892234460348845e+03 9.987115146393228393e-01 1.003514998511482266e-04
2.582912666207950679e+03 9.976674870663415629e-01 1.003514998511482266e-04
2.582933097955319681e+03 9.977593838529269510e-01 1.003514998511482266e-04
2.582953529702215747e+03 9.980018174418494592e-01 1.003514998511482266e-04
2.582973961448886257e+03 9.993510272665637739e-01 1.003514998511482266e-04
2.582994393195091106e+03 9.982864367317761944e-01 1.003514998511482266e-04
2.583014824941055849e+03 9.989572522000089716e-01 1.003514998511482266e-04
2.583035256686562207e+03 9.976180845321498403e-01 1.003514998511482266e-04
2.583055688531829219e+03 9.974596830332490560e-01 1.003514998511482266e-04
2.583076120176869154e+03 9.984959415029288632e-01 1.003514998511482266e-04
2.583096551921444188e+03 9.988263288390653027e-01 1.003514998511482266e-04
2.583116983765547047e+03 9.989351481977098990e-01 1.003514998511482266e-04
2.583137415409422829e+03 9.982551422387911932e-01 1.003514998511482266e-04
2.583157847253067303e+03 9.987567499015270744e-01 1.003514998511482266e-04
2.583178278996238078e+03 9.998096472674661284e-01 1.003514998511482266e-04
2.583198710639182536e+03 9.988390894120853236e-01 1.003514998511482266e-04
2.583219142481662857e+03 9.985226545949971166e-01 1.003514998511482266e-04
2.583239574223902309e+03 9.980598686341703996e-01 1.003514998511482266e-04
2.583260005865915446e+03 9.993015406705511028e-01 1.003514998511482266e-04
2.583300869448539743e+03 9.987734931808219807e-01 1.003514998511482266e-04
2.583321301189389487e+03 9.984310884736591341e-01 1.003514998511482266e-04
2.583341732930006401e+03 9.989719832735727278e-01 1.003514998511482266e-04
2.583362164670150378e+03 9.980844762547637083e-01 1.003514998511482266e-04
2.583382596310068038e+03 9.985327917143662635e-01 1.003514998511482266e-04
2.583403028149754391e+03 9.986715408126388693e-01 1.003514998511482266e-04
2.583423459888967045e+03 9.981186489130589035e-01 1.003514998511482266e-04
2.583443891527720552e+03 9.986747353184787235e-01 1.003514998511482266e-04
2.583464323366242752e+03 9.984525368687733327e-01 1.003514998511482266e-04
2.583484755104524083e+03 9.986737320388683337e-01 1.003514998511482266e-04
2.583505186742346268e+03 9.989188864371684184e-01 1.003514998511482266e-04
2.583525618579937145e+03 9.984486558282920088e-01 1.003514998511482266e-04
2.583546050317287154e+03 9.990636105371929476e-01 1.003514998511482266e-04
2.583566481954178016e+03 9.972305233109810541e-01 1.003514998511482266e-04
2.583586913790604740e+03 9.988395986690175032e-01 1.003514998511482266e-04
2.583607345526790596e+03 9.987931116722753577e-01 1.003514998511482266e-04
2.583627777162750135e+03 9.978861784903938492e-01 1.003514998511482266e-04
2.583648208998245536e+03 9.985044279885465501e-01 1.003514998511482266e-04
2.583668640733500069e+03 9.989698740123352794e-01 1.003514998511482266e-04
2.583709504203092365e+03 9.979224832284215863e-01 1.003514998511482266e-04
2.583729935937182745e+03 9.980035145709262867e-01 1.003514998511482266e-04
2.583750367771281162e+03 9.978521170500225246e-01 1.003514998511482266e-04
2.583791231138071453e+03 9.985405230215180783e-01 1.003514998511482266e-04
2.583811662971005717e+03 9.980577762070877990e-01 1.003514998511482266e-04
2.583832094603472797e+03 9.982205857114040404e-01 1.003514998511482266e-04
2.583852526335933362e+03 9.973876156275615079e-01 1.003514998511482266e-04
2.583872958167703473e+03 9.977583583259005406e-01 1.003514998511482266e-04
2.583893389899472822e+03 9.988938191075663608e-01 1.003514998511482266e-04
2.583913821530768473e+03 9.981801435813133505e-01 1.003514998511482266e-04
2.583934253361607261e+03 9.973722208998155869e-01 1.003514998511482266e-04
2.583954685092212458e+03 9.986095374242123235e-01 1.003514998511482266e-04
2.583975116722576786e+03 9.990718099756306092e-01 1.003514998511482266e-04
2.583995548552484252e+03 9.986967455652808745e-01 1.003514998511482266e-04
2.584015980282158125e+03 9.978707248096215787e-01 1.003514998511482266e-04
2.584036411911591131e+03 9.988173588520726787e-01 1.003514998511482266e-04
2.584056843740567274e+03 9.982263793831830379e-01 1.003514998511482266e-04
2.584077275469076994e+03 9.983936919358397111e-01 1.003514998511482266e-04
2.584097707097578677e+03 9.990366572545011925e-01 1.003514998511482266e-04
2.584118138925623498e+03 9.985570677276518481e-01 1.003514998511482266e-04
2.584138570653201896e+03 9.985298100820633183e-01 1.003514998511482266e-04
2.584159002280539426e+03 9.987211511966865851e-01 1.003514998511482266e-04
